txn_id,timestamp,merchant_id,acquirer_id,amount,is_refund,is_chargeback
T21239,2025-10-23T18:47:40.316172,M055,A1,14.59,1,0
T21240,2025-10-24T08:18:37.316172,M055,A3,65.95,0,0
T21241,2025-10-23T16:30:48.316172,M055,A4,17.91,0,0
T21242,2025-10-24T14:00:19.316172,M055,A1,84.41,0,0
T21243,2025-10-23T18:45:44.316172,M055,A5,86.22,0,0
T21244,2025-10-24T04:04:40.316172,M055,A1,35.78,0,0
T21245,2025-10-23T16:46:20.316172,M056,A2,11.66,0,0
T21246,2025-10-23T22:49:49.316172,M056,A1,12.08,0,0
T21247,2025-10-24T06:25:35.316172,M056,A5,23.47,0,0
T21248,2025-10-24T05:25:03.316172,M056,A1,72.6,0,0
T21249,2025-10-24T10:10:19.316172,M056,A1,17.55,0,0
T21250,2025-10-24T08:02:26.316172,M056,A5,22.28,0,0
T21251,2025-10-24T06:17:07.316172,M056,A4,37.45,0,0
T21252,2025-10-23T16:16:08.316172,M056,A3,39.21,0,0
T21253,2025-10-24T11:55:45.316172,M056,A5,39.92,0,0
T21254,2025-10-24T04:28:39.316172,M056,A1,15.83,0,0
T21255,2025-10-24T09:56:27.316172,M056,A1,14.09,0,0
T21256,2025-10-24T13:53:16.316172,M056,A4,29.99,0,0
T21257,2025-10-24T01:46:01.316172,M056,A5,32.7,0,0
T21258,2025-10-24T12:55:45.316172,M057,A4,42.04,0,0
T21259,2025-10-23T20:34:03.316172,M057,A4,11.16,0,0
T21260,2025-10-24T09:41:15.316172,M057,A1,18.99,0,0
T21261,2025-10-23T20:30:03.316172,M057,A3,18.69,0,0
T21262,2025-10-24T14:17:39.316172,M057,A3,50.44,0,0
T21263,2025-10-24T07:23:32.316172,M057,A2,30.9,0,0
T21264,2025-10-23T19:55:46.316172,M057,A1,50.39,0,0
T21265,2025-10-24T06:36:04.316172,M057,A5,24.96,0,0
T21266,2025-10-23T15:36:14.316172,M057,A2,15.21,0,0
T21267,2025-10-24T13:08:31.316172,M057,A2,5.71,0,0
T21268,2025-10-23T15:26:06.316172,M057,A5,30.74,0,0
T21269,2025-10-23T15:42:40.316172,M057,A1,20.69,0,0
T21270,2025-10-24T14:26:00.316172,M057,A1,38.07,0,0
T21271,2025-10-24T01:42:54.316172,M057,A5,48.87,0,0
T21272,2025-10-24T08:51:12.316172,M057,A1,28.64,0,0
T21273,2025-10-24T02:40:48.316172,M057,A2,18.17,0,0
T21274,2025-10-23T16:59:27.316172,M057,A3,68.16,0,0
T21275,2025-10-24T04:13:38.316172,M058,A3,23.15,0,0
T21276,2025-10-23T17:12:54.316172,M058,A5,18.78,0,0
T21277,2025-10-24T00:21:31.316172,M058,A1,22.53,1,0
T21278,2025-10-24T14:24:13.316172,M058,A1,31.74,0,0
T21279,2025-10-24T07:10:47.316172,M058,A2,17.2,0,0
T21280,2025-10-24T08:39:43.316172,M058,A1,8.19,0,0
T21281,2025-10-23T18:12:27.316172,M058,A4,8.08,0,0
T21282,2025-10-24T03:24:50.316172,M058,A3,68.21,0,0
T21283,2025-10-24T09:28:47.316172,M058,A4,12.68,0,0
T21284,2025-10-23T19:45:43.316172,M058,A1,51.71,0,0
T21285,2025-10-24T06:26:20.316172,M058,A2,15.87,0,0
T21286,2025-10-24T08:38:38.316172,M058,A3,27.03,0,0
T21287,2025-10-24T12:14:50.316172,M058,A4,32.35,0,0
T21288,2025-10-24T04:26:10.316172,M058,A3,10.24,1,0
T21289,2025-10-24T11:24:07.316172,M058,A4,34.92,0,0
T21290,2025-10-24T09:45:25.316172,M058,A2,12.91,0,0
T21291,2025-10-23T18:03:29.316172,M058,A3,18.65,0,0
T21292,2025-10-24T08:06:32.316172,M059,A2,45.85,0,0
T21293,2025-10-24T06:46:22.316172,M059,A3,14.58,0,0
T21294,2025-10-24T01:40:38.316172,M059,A2,12.45,0,0
T21295,2025-10-24T02:14:21.316172,M059,A4,6.22,0,0
T21296,2025-10-23T22:37:43.316172,M059,A5,25.12,0,0
T21297,2025-10-24T09:20:29.316172,M059,A3,47.78,0,0
T21298,2025-10-24T00:37:04.316172,M059,A5,8.84,0,0
T21299,2025-10-23T21:17:23.316172,M059,A2,13.95,0,0
T21300,2025-10-24T04:14:03.316172,M059,A5,52.9,0,0
T21301,2025-10-24T12:50:44.316172,M059,A5,40.2,1,0
T21302,2025-10-24T13:57:17.316172,M060,A3,3.64,0,0
T21303,2025-10-24T07:42:04.316172,M060,A3,11.18,0,0
T21304,2025-10-24T07:57:47.316172,M060,A5,22.09,0,0
T21305,2025-10-24T03:47:51.316172,M060,A5,16.62,0,0
T21306,2025-10-24T05:53:44.316172,M060,A1,21.55,0,0
T21307,2025-10-23T22:09:24.316172,M060,A3,32.89,0,0
T21308,2025-10-23T17:52:54.316172,M060,A2,12.91,0,0
T21309,2025-10-24T11:47:43.316172,M060,A2,30.24,0,0
T21310,2025-10-24T13:14:06.316172,M060,A4,13.52,0,0
T21311,2025-10-24T05:39:52.316172,M060,A3,45.72,0,0
T21312,2025-10-24T13:31:05.316172,M060,A1,71.56,0,0
T21313,2025-10-23T16:05:53.316172,M060,A4,8.13,0,0
T21314,2025-10-24T09:08:15.316172,M060,A5,4.84,0,0
T21315,2025-10-23T17:31:35.316172,M060,A4,15.62,0,0
T21316,2025-10-24T10:04:33.316172,M060,A1,27.39,0,0
T21317,2025-10-24T07:11:35.316172,M060,A4,17.47,0,0
T21318,2025-10-24T11:14:35.316172,M060,A4,34.8,0,0
T21319,2025-10-25T08:57:56.316172,M001,A2,18.58,0,0
T21320,2025-10-24T22:41:01.316172,M001,A3,28.88,0,0
T21321,2025-10-25T07:47:14.316172,M001,A1,59.56,0,0
T21322,2025-10-24T16:19:20.316172,M001,A4,22.8,0,0
T21323,2025-10-25T09:22:54.316172,M001,A1,15.46,0,0
T21324,2025-10-24T20:18:21.316172,M002,A1,35.03,0,0
T21325,2025-10-24T21:14:10.316172,M002,A2,20.2,0,0
T21326,2025-10-25T12:40:56.316172,M002,A1,35.65,0,0
T21327,2025-10-25T10:30:34.316172,M002,A1,9.09,0,0
T21328,2025-10-24T20:35:40.316172,M002,A1,37.55,0,0
T21329,2025-10-25T08:42:52.316172,M002,A2,35.16,0,0
T21330,2025-10-24T15:32:48.316172,M002,A4,45.32,0,0
T21331,2025-10-25T12:10:27.316172,M002,A2,26.46,0,0
T21332,2025-10-24T14:52:57.316172,M002,A5,23.32,0,0
T21333,2025-10-24T18:18:03.316172,M003,A1,9.22,0,0
T21334,2025-10-25T10:43:06.316172,M003,A2,29.73,0,0
T21335,2025-10-24T18:44:13.316172,M003,A4,34.8,0,0
T21336,2025-10-25T10:54:41.316172,M003,A3,11.21,0,0
T21337,2025-10-24T20:12:37.316172,M003,A3,20.27,0,0
T21338,2025-10-25T06:58:14.316172,M003,A2,17.11,0,0
T21339,2025-10-24T23:38:12.316172,M003,A4,33.24,0,0
T21340,2025-10-24T19:22:36.316172,M003,A2,24.91,0,1
T21341,2025-10-25T10:34:31.316172,M003,A5,23.9,0,0
T21342,2025-10-24T17:39:32.316172,M003,A2,43.0,1,0
T21343,2025-10-24T18:01:20.316172,M003,A4,30.22,0,0
T21344,2025-10-25T12:31:52.316172,M003,A4,97.12,0,0
T21345,2025-10-24T21:10:52.316172,M003,A2,7.9,0,0
T21346,2025-10-25T01:42:14.316172,M003,A5,22.65,0,0
T21347,2025-10-24T21:43:46.316172,M003,A1,16.01,0,0
T21348,2025-10-24T18:43:22.316172,M003,A3,32.2,0,0
T21349,2025-10-24T17:43:58.316172,M003,A3,11.54,0,0
T21350,2025-10-24T16:19:41.316172,M003,A2,24.04,0,0
T21351,2025-10-25T13:26:58.316172,M003,A3,14.79,0,0
T21352,2025-10-25T10:38:19.316172,M003,A1,7.16,0,0
T21353,2025-10-25T07:25:06.316172,M003,A2,17.34,0,0
T21354,2025-10-25T10:40:20.316172,M003,A2,37.39,0,0
T21355,2025-10-24T22:13:03.316172,M003,A5,18.13,1,0
T21356,2025-10-24T16:39:41.316172,M003,A2,12.64,0,0
T21357,2025-10-25T14:20:24.316172,M004,A1,12.26,0,0
T21358,2025-10-25T11:59:41.316172,M004,A2,16.74,1,0
T21359,2025-10-25T14:21:00.316172,M004,A3,27.02,0,0
T21360,2025-10-24T15:52:32.316172,M004,A4,23.75,0,0
T21361,2025-10-25T01:54:11.316172,M004,A1,31.56,0,0
T21362,2025-10-24T16:28:32.316172,M004,A3,32.94,0,0
T21363,2025-10-25T12:24:30.316172,M004,A4,33.76,0,0
T21364,2025-10-25T07:12:10.316172,M004,A3,15.11,0,0
T21365,2025-10-25T06:03:43.316172,M005,A2,8.68,0,0
T21366,2025-10-25T12:57:09.316172,M005,A2,72.57,0,0
T21367,2025-10-24T16:44:40.316172,M005,A3,56.44,0,0
T21368,2025-10-25T10:52:40.316172,M005,A5,163.97,0,0
T21369,2025-10-24T19:22:34.316172,M005,A5,15.74,0,0
T21370,2025-10-25T10:59:53.316172,M005,A2,47.71,0,0
T21371,2025-10-25T10:04:13.316172,M005,A4,13.81,0,0
T21372,2025-10-24T16:59:04.316172,M005,A5,41.83,0,0
T21373,2025-10-25T10:28:49.316172,M005,A3,48.36,0,0
T21374,2025-10-24T21:06:52.316172,M005,A2,9.09,0,0
T21375,2025-10-24T19:41:33.316172,M005,A2,13.14,0,0
T21376,2025-10-25T09:16:58.316172,M006,A2,30.98,0,0
T21377,2025-10-25T00:35:11.316172,M006,A4,52.34,0,0
T21378,2025-10-24T23:42:28.316172,M006,A3,71.42,0,0
T21379,2025-10-24T20:52:32.316172,M006,A5,35.78,0,0
T21380,2025-10-25T06:50:56.316172,M006,A2,23.98,0,0
T21381,2025-10-24T18:34:06.316172,M006,A5,60.03,0,0
T21382,2025-10-24T23:39:52.316172,M006,A1,10.43,0,0
T21383,2025-10-25T12:51:40.316172,M006,A3,22.89,0,0
T21384,2025-10-24T15:43:28.316172,M006,A1,13.1,0,0
T21385,2025-10-24T19:53:58.316172,M007,A4,82.6,0,0
T21386,2025-10-25T13:32:57.316172,M007,A2,20.28,0,0
T21387,2025-10-24T15:37:42.316172,M007,A3,34.54,0,0
T21388,2025-10-25T02:48:28.316172,M007,A5,21.89,0,0
T21389,2025-10-24T18:34:41.316172,M007,A3,21.2,0,0
T21390,2025-10-24T20:53:44.316172,M007,A4,13.23,0,0
T21391,2025-10-24T16:39:16.316172,M008,A4,77.21,0,0
T21392,2025-10-24T18:46:59.316172,M008,A2,25.42,0,0
T21393,2025-10-24T21:43:25.316172,M008,A2,15.34,0,0
T21394,2025-10-24T20:04:15.316172,M008,A1,6.85,0,0
T21395,2025-10-24T22:53:35.316172,M008,A4,20.57,0,0
T21396,2025-10-25T10:01:00.316172,M008,A4,5.31,0,0
T21397,2025-10-24T23:44:03.316172,M008,A5,17.53,0,0
T21398,2025-10-24T22:58:17.316172,M008,A1,42.52,0,0
T21399,2025-10-25T10:01:01.316172,M009,A2,10.76,0,0
T21400,2025-10-25T06:14:00.316172,M009,A3,26.42,0,0
T21401,2025-10-24T18:33:46.316172,M009,A4,12.91,0,0
T21402,2025-10-25T08:30:09.316172,M009,A4,55.85,0,0
T21403,2025-10-25T08:09:52.316172,M009,A2,25.15,0,0
T21404,2025-10-25T03:49:30.316172,M009,A2,18.7,0,0
T21405,2025-10-24T17:29:40.316172,M009,A5,39.51,1,0
T21406,2025-10-24T21:20:44.316172,M009,A4,16.89,0,0
T21407,2025-10-25T04:08:00.316172,M009,A3,24.8,0,0
T21408,2025-10-25T03:50:52.316172,M009,A4,36.59,0,0
T21409,2025-10-25T12:34:23.316172,M009,A4,27.64,0,0
T21410,2025-10-24T18:34:29.316172,M009,A5,33.26,0,0
T21411,2025-10-25T11:49:43.316172,M009,A5,5.93,0,0
T21412,2025-10-25T11:07:51.316172,M009,A2,5.17,0,0
T21413,2025-10-24T16:59:55.316172,M009,A4,21.57,0,0
T21414,2025-10-25T05:24:23.316172,M009,A5,135.99,0,0
T21415,2025-10-25T06:47:20.316172,M010,A3,6.86,0,0
T21416,2025-10-24T19:52:50.316172,M010,A2,10.89,0,0
T21417,2025-10-25T09:17:27.316172,M010,A3,18.19,0,0
T21418,2025-10-25T13:02:55.316172,M010,A4,16.47,0,0
T21419,2025-10-25T06:35:38.316172,M010,A4,42.33,0,0
T21420,2025-10-24T20:40:16.316172,M010,A5,14.9,0,0
T21421,2025-10-25T03:19:31.316172,M010,A4,38.32,0,0
T21422,2025-10-25T00:35:27.316172,M010,A2,15.4,0,0
T21423,2025-10-25T04:05:15.316172,M010,A2,23.93,0,0
T21424,2025-10-25T13:02:42.316172,M010,A1,7.61,0,0
T21425,2025-10-25T06:03:11.316172,M010,A4,13.32,0,0
T21426,2025-10-24T18:48:19.316172,M010,A2,40.72,0,0
T21427,2025-10-24T20:40:13.316172,M010,A1,34.4,0,0
T21428,2025-10-25T02:58:14.316172,M010,A5,16.58,0,0
T21429,2025-10-25T06:13:10.316172,M010,A1,16.9,0,0
T21430,2025-10-25T07:26:17.316172,M010,A2,61.17,0,0
T21431,2025-10-24T19:44:42.316172,M010,A3,32.47,0,0
T21432,2025-10-24T19:24:48.316172,M010,A2,31.94,0,0
T21433,2025-10-25T04:52:15.316172,M011,A2,25.76,0,0
T21434,2025-10-25T04:49:21.316172,M011,A1,13.97,0,0
T21435,2025-10-25T05:59:48.316172,M011,A1,5.92,0,0
T21436,2025-10-25T00:52:01.316172,M011,A2,17.11,0,0
T21437,2025-10-24T16:33:56.316172,M011,A2,21.3,0,0
T21438,2025-10-24T16:34:25.316172,M011,A5,4.74,0,0
T21439,2025-10-24T23:35:53.316172,M011,A2,9.82,0,0
T21440,2025-10-24T18:41:42.316172,M011,A4,20.9,0,0
T21441,2025-10-25T02:27:08.316172,M011,A1,11.75,0,0
T21442,2025-10-24T16:02:02.316172,M011,A1,22.89,0,0
T21443,2025-10-25T05:18:33.316172,M011,A4,29.57,0,0
T21444,2025-10-24T20:02:58.316172,M011,A4,19.78,0,0
T21445,2025-10-24T23:50:08.316172,M011,A2,39.16,0,0
T21446,2025-10-25T02:35:45.316172,M011,A2,14.7,0,0
T21447,2025-10-25T06:17:14.316172,M011,A5,5.72,0,0
T21448,2025-10-25T00:46:42.316172,M011,A4,13.44,0,0
T21449,2025-10-25T07:39:35.316172,M012,A2,42.54,0,0
T21450,2025-10-25T00:22:52.316172,M012,A2,26.05,0,0
T21451,2025-10-25T00:07:35.316172,M012,A4,29.63,0,0
T21452,2025-10-24T21:56:05.316172,M012,A1,12.66,0,0
T21453,2025-10-24T23:21:46.316172,M012,A2,13.42,0,0
T21454,2025-10-25T12:12:01.316172,M012,A1,43.16,0,0
T21455,2025-10-24T21:25:57.316172,M012,A1,24.59,0,0
T21456,2025-10-24T20:15:42.316172,M012,A1,9.04,0,0
T21457,2025-10-25T01:51:05.316172,M012,A2,51.43,0,0
T21458,2025-10-25T04:23:31.316172,M012,A5,8.21,0,0
T21459,2025-10-24T23:45:59.316172,M012,A4,25.25,0,0
T21460,2025-10-25T01:12:29.316172,M012,A2,15.97,0,0
T21461,2025-10-25T02:49:32.316172,M013,A4,20.41,0,0
T21462,2025-10-25T05:59:38.316172,M013,A5,19.31,0,0
T21463,2025-10-24T18:49:23.316172,M013,A1,19.59,0,0
T21464,2025-10-25T06:09:38.316172,M013,A2,11.25,0,0
T21465,2025-10-25T00:41:49.316172,M013,A1,24.38,0,0
T21466,2025-10-25T09:13:39.316172,M013,A2,9.66,0,0
T21467,2025-10-25T08:37:14.316172,M013,A2,54.61,0,0
T21468,2025-10-25T03:30:23.316172,M013,A2,18.25,0,0
T21469,2025-10-25T01:31:45.316172,M013,A1,11.13,0,0
T21470,2025-10-25T00:16:01.316172,M014,A2,6.14,0,0
T21471,2025-10-25T06:48:23.316172,M014,A2,23.43,0,0
T21472,2025-10-24T16:05:59.316172,M014,A1,24.18,0,0
T21473,2025-10-25T12:49:25.316172,M014,A4,11.13,0,0
T21474,2025-10-25T07:42:37.316172,M014,A4,28.74,0,0
T21475,2025-10-25T10:00:04.316172,M014,A3,20.59,0,0
T21476,2025-10-25T08:41:28.316172,M014,A4,23.99,0,0
T21477,2025-10-25T02:04:23.316172,M014,A3,17.57,0,0
T21478,2025-10-25T00:29:46.316172,M014,A4,33.02,0,0
T21479,2025-10-24T15:57:10.316172,M014,A3,9.37,0,0
T21480,2025-10-24T20:34:15.316172,M014,A4,7.35,0,0
T21481,2025-10-24T22:09:00.316172,M014,A4,38.08,0,0
T21482,2025-10-24T22:43:07.316172,M014,A4,15.52,0,0
T21483,2025-10-25T01:00:39.316172,M015,A2,4.94,0,0
T21484,2025-10-25T14:34:42.316172,M015,A1,14.98,0,0
T21485,2025-10-25T00:00:07.316172,M015,A1,21.57,0,0
T21486,2025-10-24T17:35:22.316172,M015,A2,11.79,0,0
T21487,2025-10-24T20:33:20.316172,M015,A5,48.06,0,0
T21488,2025-10-24T20:41:38.316172,M015,A3,11.37,0,0
T21489,2025-10-25T11:18:34.316172,M015,A1,24.34,0,0
T21490,2025-10-24T21:01:36.316172,M015,A5,19.08,0,0
T21491,2025-10-25T03:16:17.316172,M015,A1,8.3,0,0
T21492,2025-10-24T16:55:05.316172,M015,A1,45.96,0,0
T21493,2025-10-24T22:36:35.316172,M016,A2,21.01,0,0
T21494,2025-10-25T00:42:28.316172,M016,A5,12.38,0,0
T21495,2025-10-25T02:37:39.316172,M016,A5,15.37,0,0
T21496,2025-10-24T17:00:53.316172,M016,A3,45.32,0,0
T21497,2025-10-24T16:02:16.316172,M016,A4,38.42,0,0
T21498,2025-10-25T04:44:59.316172,M016,A2,30.71,0,0
T21499,2025-10-25T03:45:00.316172,M016,A5,46.48,0,0
T21500,2025-10-24T23:54:55.316172,M016,A4,25.25,0,0
T21501,2025-10-24T19:45:00.316172,M016,A4,10.6,0,0
T21502,2025-10-25T01:09:37.316172,M016,A5,46.32,0,0
T21503,2025-10-25T05:13:31.316172,M016,A4,32.39,0,0
T21504,2025-10-25T10:47:27.316172,M016,A4,27.42,0,0
T21505,2025-10-24T22:29:31.316172,M016,A3,18.11,0,0
T21506,2025-10-24T16:56:48.316172,M016,A5,18.36,0,0
T21507,2025-10-25T00:27:52.316172,M016,A5,20.14,0,0
T21508,2025-10-24T21:35:26.316172,M016,A2,12.83,0,0
T21509,2025-10-25T13:39:19.316172,M016,A5,50.44,0,0
T21510,2025-10-25T11:56:53.316172,M016,A2,18.89,0,0
T21511,2025-10-24T22:30:28.316172,M016,A3,6.94,0,0
T21512,2025-10-24T15:36:00.316172,M016,A2,17.82,0,0
T21513,2025-10-25T06:23:57.316172,M016,A4,17.1,0,0
T21514,2025-10-24T18:18:50.316172,M016,A2,24.1,0,0
T21515,2025-10-25T08:00:02.316172,M016,A3,40.33,0,0
T21516,2025-10-25T14:26:42.316172,M016,A4,73.84,1,0
T21517,2025-10-25T08:35:09.316172,M016,A3,23.4,0,0
T21518,2025-10-25T09:43:00.316172,M016,A3,8.05,1,0
T21519,2025-10-25T12:14:47.316172,M016,A1,27.44,0,0
T21520,2025-10-25T04:14:58.316172,M016,A5,1.94,0,0
T21521,2025-10-25T10:04:03.316172,M016,A1,40.84,0,0
T21522,2025-10-24T18:49:55.316172,M017,A2,2.4,0,0
T21523,2025-10-24T20:36:32.316172,M017,A2,16.64,0,0
T21524,2025-10-25T11:00:31.316172,M017,A5,11.28,0,0
T21525,2025-10-24T18:57:55.316172,M017,A5,28.79,0,0
T21526,2025-10-25T09:40:23.316172,M017,A5,28.61,0,0
T21527,2025-10-25T14:03:48.316172,M017,A5,8.81,0,0
T21528,2025-10-25T02:13:23.316172,M017,A2,17.19,0,0
T21529,2025-10-24T17:41:24.316172,M017,A1,9.92,0,0
T21530,2025-10-24T16:53:22.316172,M017,A5,29.29,0,0
T21531,2025-10-24T17:17:31.316172,M017,A1,5.77,0,0
T21532,2025-10-25T02:11:22.316172,M017,A3,5.92,0,0
T21533,2025-10-24T22:02:22.316172,M017,A2,40.35,0,0
T21534,2025-10-25T03:07:29.316172,M017,A5,14.99,0,0
T21535,2025-10-24T20:34:38.316172,M017,A2,17.41,0,0
T21536,2025-10-24T22:49:32.316172,M017,A1,25.14,0,0
T21537,2025-10-25T03:00:12.316172,M017,A4,4.87,0,0
T21538,2025-10-24T17:08:54.316172,M018,A4,33.39,0,0
T21539,2025-10-24T17:52:59.316172,M018,A1,39.72,0,0
T21540,2025-10-24T23:31:10.316172,M018,A2,20.15,0,0
T21541,2025-10-25T10:35:39.316172,M018,A3,45.58,0,0
T21542,2025-10-24T17:13:10.316172,M018,A3,25.75,0,0
T21543,2025-10-25T14:20:31.316172,M018,A4,12.44,0,0
T21544,2025-10-25T07:23:31.316172,M018,A5,15.62,0,0
T21545,2025-10-25T10:53:36.316172,M018,A5,21.33,0,0
T21546,2025-10-25T02:25:33.316172,M018,A1,13.45,0,0
T21547,2025-10-24T20:16:58.316172,M018,A1,24.37,0,0
T21548,2025-10-25T09:08:48.316172,M018,A1,9.64,0,0
T21549,2025-10-25T01:34:17.316172,M018,A5,21.31,0,0
T21550,2025-10-25T12:16:40.316172,M019,A5,7.36,0,0
T21551,2025-10-25T10:18:41.316172,M019,A5,35.99,0,0
T21552,2025-10-25T00:28:26.316172,M019,A5,22.35,0,0
T21553,2025-10-25T07:33:14.316172,M019,A2,8.77,0,0
T21554,2025-10-25T09:17:42.316172,M019,A4,13.95,0,0
T21555,2025-10-25T11:28:53.316172,M019,A2,10.58,0,0
T21556,2025-10-25T07:43:55.316172,M019,A5,31.69,0,0
T21557,2025-10-24T16:17:52.316172,M019,A5,10.39,0,0
T21558,2025-10-24T20:28:29.316172,M019,A3,38.36,0,0
T21559,2025-10-25T04:40:14.316172,M019,A4,15.7,0,0
T21560,2025-10-25T04:34:12.316172,M019,A2,14.92,0,0
T21561,2025-10-24T22:51:50.316172,M019,A4,25.07,0,0
T21562,2025-10-25T01:34:44.316172,M019,A3,39.31,0,0
T21563,2025-10-25T01:06:38.316172,M019,A2,27.93,0,0
T21564,2025-10-25T14:35:57.316172,M019,A1,21.0,0,0
T21565,2025-10-25T01:40:45.316172,M019,A3,18.62,0,0
T21566,2025-10-24T17:58:20.316172,M019,A5,118.6,0,0
T21567,2025-10-24T15:55:02.316172,M019,A3,12.18,0,0
T21568,2025-10-25T07:20:11.316172,M020,A2,19.19,0,0
T21569,2025-10-25T04:04:58.316172,M020,A4,19.07,0,0
T21570,2025-10-25T02:38:36.316172,M020,A1,19.15,0,0
T21571,2025-10-25T02:17:56.316172,M020,A1,23.75,0,0
T21572,2025-10-25T11:51:18.316172,M020,A5,8.61,0,0
T21573,2025-10-25T03:03:23.316172,M020,A4,34.36,0,0
T21574,2025-10-24T17:24:33.316172,M020,A1,27.67,0,0
T21575,2025-10-24T23:10:32.316172,M020,A2,50.57,0,0
T21576,2025-10-25T05:45:51.316172,M020,A3,16.65,1,0
T21577,2025-10-25T11:11:45.316172,M020,A4,26.97,0,0
T21578,2025-10-24T18:32:12.316172,M020,A5,31.19,0,0
T21579,2025-10-25T07:02:00.316172,M020,A1,10.04,0,0
T21580,2025-10-25T03:37:36.316172,M021,A2,14.39,0,0
T21581,2025-10-24T21:16:24.316172,M021,A5,33.98,0,0
T21582,2025-10-25T01:18:10.316172,M021,A5,61.48,0,0
T21583,2025-10-24T20:46:45.316172,M021,A1,16.77,0,0
T21584,2025-10-24T19:51:16.316172,M021,A1,7.99,0,0
T21585,2025-10-25T08:55:06.316172,M021,A5,13.1,0,0
T21586,2025-10-24T21:11:45.316172,M021,A4,20.84,0,0
T21587,2025-10-25T04:57:46.316172,M021,A2,24.38,0,0
T21588,2025-10-25T03:51:32.316172,M021,A3,13.39,0,0
T21589,2025-10-25T10:31:36.316172,M021,A1,11.2,0,0
T21590,2025-10-25T13:45:55.316172,M021,A2,12.33,0,0
T21591,2025-10-24T14:50:13.316172,M021,A1,24.03,0,0
T21592,2025-10-25T07:42:41.316172,M021,A3,18.76,0,0
T21593,2025-10-25T11:39:11.316172,M021,A3,11.69,0,0
T21594,2025-10-24T18:57:12.316172,M022,A3,12.98,0,0
T21595,2025-10-25T00:04:22.316172,M022,A1,37.63,0,0
T21596,2025-10-24T20:00:27.316172,M022,A3,15.65,0,0
T21597,2025-10-24T18:50:00.316172,M022,A1,25.86,0,0
T21598,2025-10-25T03:40:34.316172,M022,A4,36.43,0,0
T21599,2025-10-24T15:05:55.316172,M022,A1,12.37,0,0
T21600,2025-10-25T02:34:08.316172,M022,A3,38.94,0,0
T21601,2025-10-25T06:24:25.316172,M022,A5,21.65,0,0
T21602,2025-10-24T21:43:11.316172,M022,A5,11.96,0,0
T21603,2025-10-25T04:48:01.316172,M023,A3,53.78,0,0
T21604,2025-10-25T13:08:03.316172,M023,A5,24.32,0,0
T21605,2025-10-24T19:13:55.316172,M023,A5,19.22,1,0
T21606,2025-10-24T16:19:43.316172,M023,A2,43.14,0,0
T21607,2025-10-25T11:51:15.316172,M023,A3,15.32,0,0
T21608,2025-10-25T12:53:31.316172,M023,A3,19.1,0,0
T21609,2025-10-25T07:27:00.316172,M023,A2,20.73,0,0
T21610,2025-10-24T23:17:32.316172,M023,A2,7.18,0,0
T21611,2025-10-25T05:09:49.316172,M023,A3,37.16,0,0
T21612,2025-10-25T14:41:04.316172,M023,A2,39.31,0,0
T21613,2025-10-25T14:09:05.316172,M023,A1,57.55,0,0
T21614,2025-10-24T21:00:37.316172,M023,A1,10.96,0,0
T21615,2025-10-25T06:43:25.316172,M023,A1,23.11,0,0
T21616,2025-10-25T10:07:58.316172,M023,A1,15.12,1,0
T21617,2025-10-24T19:10:07.316172,M023,A2,32.8,0,0
T21618,2025-10-25T09:48:55.316172,M023,A4,25.31,0,0
T21619,2025-10-24T15:24:47.316172,M024,A4,15.2,0,0
T21620,2025-10-25T03:32:41.316172,M024,A3,27.38,0,0
T21621,2025-10-25T07:17:59.316172,M024,A2,12.68,0,0
T21622,2025-10-25T09:13:57.316172,M024,A2,28.48,0,0
T21623,2025-10-24T17:49:51.316172,M024,A4,19.98,0,0
T21624,2025-10-24T15:35:47.316172,M024,A4,15.88,0,0
T21625,2025-10-25T12:57:12.316172,M024,A5,5.31,0,0
T21626,2025-10-24T16:19:22.316172,M024,A1,22.08,1,0
T21627,2025-10-25T08:14:22.316172,M024,A2,35.83,0,0
T21628,2025-10-25T02:29:13.316172,M024,A1,8.24,0,0
T21629,2025-10-24T17:38:53.316172,M024,A3,127.92,0,0
T21630,2025-10-25T08:53:35.316172,M024,A2,13.74,0,0
T21631,2025-10-25T00:59:03.316172,M024,A5,14.08,0,0
T21632,2025-10-25T05:57:24.316172,M024,A3,27.45,0,0
T21633,2025-10-25T01:17:57.316172,M024,A5,17.11,0,0
T21634,2025-10-25T00:34:20.316172,M024,A5,37.94,0,0
T21635,2025-10-24T18:56:15.316172,M024,A4,18.7,0,0
T21636,2025-10-24T18:42:19.316172,M024,A5,26.1,0,0
T21637,2025-10-25T10:54:03.316172,M024,A4,6.64,0,0
T21638,2025-10-24T23:25:04.316172,M024,A3,49.67,0,0
T21639,2025-10-25T10:05:27.316172,M024,A4,28.03,0,0
T21640,2025-10-25T04:52:33.316172,M024,A5,27.53,0,0
T21641,2025-10-25T08:31:38.316172,M024,A4,24.7,0,0
T21642,2025-10-24T19:32:00.316172,M024,A5,16.4,0,0
T21643,2025-10-25T14:03:08.316172,M024,A5,16.02,0,0
T21644,2025-10-25T11:33:53.316172,M024,A4,5.64,1,0
T21645,2025-10-25T05:01:37.316172,M024,A4,11.21,0,0
T21646,2025-10-24T20:47:07.316172,M024,A4,17.91,0,0
T21647,2025-10-24T19:43:43.316172,M024,A2,237.13,0,0
T21648,2025-10-25T04:31:58.316172,M024,A1,14.77,0,0
