account_id,ym,ending_balance
A001053,2024-10,2386.99
A001053,2024-11,4916.72
A001053,2024-12,4766.94
A001053,2025-01,6250.53
A001053,2025-02,6194.01
A001053,2025-03,7864.34
A001053,2025-04,9383.53
A001053,2025-05,9135.23
A001053,2025-06,8805.33
A001053,2025-07,8600.47
A001053,2025-08,8541.97
A001053,2025-09,10481.44
A001054,2023-09,-27.47
A001054,2023-10,1457.04
A001054,2023-11,1404.86
A001054,2023-12,1313.41
A001054,2024-01,1286.95
A001054,2024-02,1184.87
A001054,2024-04,1119.09
A001054,2024-05,1072.64
A001054,2024-08,953.79
A001054,2024-11,505.68
A001054,2024-12,441.29
A001054,2025-01,444.69
A001054,2025-03,464.66
A001054,2025-06,394.81
A001054,2025-09,268.73
A001055,2023-12,-416.05
A001055,2024-01,-418.48
A001055,2024-02,-655.03
A001055,2024-03,909.26
A001055,2024-04,624.06
A001055,2024-05,422.24
A001055,2024-06,-419.84
A001055,2024-07,-461.75
A001055,2024-08,-601.52
A001055,2024-09,-630.17
A001055,2024-11,-829.5
A001055,2024-12,-856.64
A001055,2025-01,-1411.3
A001055,2025-02,-1693.76
A001055,2025-03,-1322.68
A001055,2025-05,-1406.15
A001055,2025-06,-1655.13
A001055,2025-07,-1817.11
A001055,2025-08,-1200.39
A001055,2025-09,2056.76
A001055,2025-10,2017.91
A001056,2022-10,-576.04
A001056,2022-11,-630.8
A001056,2022-12,1334.57
A001056,2023-01,2082.54
A001056,2023-02,1892.24
A001056,2023-03,2978.11
A001056,2023-04,2955.34
A001056,2023-05,5033.91
A001056,2023-06,5023.91
A001056,2023-07,4954.15
A001056,2023-08,4662.22
A001056,2023-09,4480.22
A001056,2023-10,6338.27
A001056,2023-11,9056.02
A001056,2023-12,8521.13
A001056,2024-01,10665.85
A001056,2024-02,10493.97
A001056,2024-03,10150.05
A001056,2024-04,13680.95
A001056,2024-05,15841.45
A001056,2024-06,15748.07
A001056,2024-07,15589.84
A001056,2024-08,17076.42
A001056,2024-09,16901.96
A001056,2024-10,16045.91
A001056,2024-11,15936.04
A001056,2024-12,17582.58
A001056,2025-01,17224.64
A001056,2025-02,17206.69
A001056,2025-03,17178.32
A001056,2025-04,16934.65
A001056,2025-05,16274.63
A001056,2025-06,17488.43
A001056,2025-07,17473.43
A001056,2025-08,19756.97
A001056,2025-09,19633.12
A001056,2025-10,19581.22
A001057,2022-11,-88.39
A001057,2022-12,-235.71
A001057,2023-01,-259.25
A001057,2023-02,-386.24
A001057,2023-05,-479.64
A001057,2023-06,-499.04
A001057,2023-07,897.12
A001057,2023-08,861.82
A001057,2023-10,2664.83
A001057,2023-11,2628.53
A001057,2024-01,2536.45
A001057,2024-02,2422.33
A001057,2024-04,2459.11
A001057,2024-06,2218.59
A001057,2024-07,2218.18
A001057,2024-10,2210.39
A001057,2024-11,2142.91
A001057,2024-12,2037.0
A001057,2025-02,1948.41
A001057,2025-05,1884.25
A001057,2025-06,1231.52
A001057,2025-07,1035.74
A001057,2025-10,1009.28
A001058,2023-10,-89.13
A001058,2023-11,-187.25
A001058,2023-12,-675.33
A001058,2024-01,1050.75
A001058,2024-02,1080.76
A001058,2024-03,1055.76
A001058,2024-04,1039.97
A001058,2024-05,815.29
A001058,2024-06,753.44
A001058,2024-07,233.66
A001058,2024-08,220.93
A001058,2024-09,71.51
A001058,2024-10,82.48
A001058,2024-11,-156.33
A001058,2024-12,2671.69
A001058,2025-01,2612.6
A001058,2025-03,2310.78
A001058,2025-05,2046.32
A001058,2025-06,2042.12
A001058,2025-08,2013.47
A001058,2025-09,1990.82
A001058,2025-10,4243.11
A001059,2023-02,7.72
A001059,2023-12,-0.57
A001059,2024-06,227.92
A001059,2024-10,189.19
A001059,2025-01,202.46
A001060,2024-02,-92.89
A001060,2024-03,-53.74
A001060,2024-04,-182.74
A001060,2024-05,-197.73
A001060,2024-06,-487.7
A001060,2024-07,-799.45
A001060,2024-08,-787.98
A001060,2024-09,-858.15
A001060,2024-10,5402.75
A001060,2025-01,5364.51
A001060,2025-02,5347.29
A001060,2025-03,5233.18
A001060,2025-04,4940.2
A001060,2025-05,4701.8
A001060,2025-07,4600.95
A001060,2025-08,6840.92
A001060,2025-09,6717.79
A001060,2025-10,6689.01
A001061,2023-06,-529.62
A001061,2023-07,-617.19
A001061,2023-08,-678.24
A001061,2023-09,-1020.11
A001061,2023-10,-160.29
A001061,2023-11,-516.1
A001061,2023-12,-703.82
A001061,2024-01,-707.24
A001061,2024-02,-752.08
A001061,2024-03,-772.95
A001061,2024-04,-836.28
A001061,2024-05,1637.64
A001061,2024-06,1604.3
A001061,2024-07,1537.16
A001061,2024-08,1136.47
A001061,2024-09,1111.47
A001061,2024-10,1078.39
A001061,2024-11,1050.09
A001061,2024-12,1210.51
A001061,2025-01,1077.81
A001061,2025-02,999.33
A001061,2025-03,797.78
A001061,2025-04,341.45
A001061,2025-05,269.23
A001061,2025-06,20.68
A001061,2025-07,1045.72
A001061,2025-08,975.99
A001061,2025-09,6325.71
A001061,2025-10,6270.26
A001062,2023-10,2081.41
A001062,2023-11,1965.42
A001062,2024-01,1937.73
A001062,2024-11,1913.7
A001062,2024-12,1845.12
A001062,2025-08,1755.58
A001063,2023-07,3063.12
A001063,2024-10,3058.15
A001064,2022-02,132.36
A001064,2022-03,639.04
A001064,2022-04,-233.53
A001064,2022-05,-407.08
A001064,2022-06,-497.13
A001064,2022-07,-1122.24
A001064,2022-08,-1147.27
A001064,2022-09,-1157.27
A001064,2022-10,-1192.76
A001064,2022-11,-1304.88
A001064,2022-12,-1633.1
A001064,2023-03,-1613.4
A001064,2023-05,-1475.05
A001064,2023-08,-1987.35
A001064,2023-09,-2028.04
A001064,2023-10,-2038.38
A001064,2023-11,-2063.38
A001064,2023-12,-2107.76
A001064,2024-01,-2201.29
A001064,2024-03,-575.52
A001064,2024-04,-670.41
A001064,2024-07,849.79
A001064,2024-08,717.02
A001064,2024-09,654.39
A001064,2024-10,617.69
A001064,2024-11,457.51
A001064,2024-12,412.9
A001064,2025-01,330.27
A001064,2025-02,273.78
A001064,2025-03,150.54
A001064,2025-04,318.06
A001064,2025-05,2879.3
A001064,2025-06,3036.11
A001064,2025-07,3023.59
A001064,2025-08,2971.96
A001064,2025-09,2993.99
A001065,2022-01,-60.12
A001065,2022-04,-107.55
A001065,2022-05,-170.86
A001065,2022-07,-209.13
A001065,2022-08,-373.85
A001065,2022-10,-441.51
A001065,2022-12,-629.13
A001065,2023-02,-1213.16
A001065,2023-06,-1336.58
A001065,2023-07,-1412.82
A001065,2023-08,-1576.48
A001065,2023-10,-1591.48
A001065,2023-12,-1657.4
A001065,2024-01,-2018.11
A001065,2024-05,-2025.1
A001065,2024-09,-2071.91
A001065,2025-03,-2375.59
A001065,2025-06,-2449.58
A001065,2025-09,-2569.26
A001065,2025-10,-2794.73
A001066,2022-03,-683.54
A001066,2022-04,1919.86
A001066,2022-05,1820.32
A001066,2022-06,1792.87
A001066,2022-07,1686.62
A001066,2022-08,1478.53
A001066,2022-09,1456.35
A001066,2022-10,1388.04
A001066,2022-11,2591.17
A001066,2022-12,4241.91
A001066,2023-01,3944.41
A001066,2023-02,3922.88
A001066,2023-04,6641.1
A001066,2023-05,6468.06
A001066,2023-07,6458.87
A001066,2023-08,6305.96
A001066,2023-09,8519.16
A001066,2023-10,8471.96
A001066,2023-11,8400.15
A001066,2023-12,8283.98
A001066,2024-01,8243.51
A001066,2024-03,8131.07
A001066,2024-04,8085.89
A001066,2024-05,8001.63
A001066,2024-06,8015.6
A001066,2024-08,7787.4
A001066,2024-09,7630.56
A001066,2024-11,7387.48
A001066,2024-12,7376.27
A001066,2025-02,7361.27
A001066,2025-05,7315.88
A001066,2025-06,7279.35
A001066,2025-07,9558.97
A001066,2025-09,9327.47
A001067,2023-01,-29.65
A001067,2023-02,-116.5
A001067,2023-03,-160.37
A001067,2023-04,-367.86
A001067,2023-05,-395.26
A001067,2023-06,1735.37
A001067,2023-07,1703.21
A001067,2023-08,1546.66
A001067,2023-09,1551.11
A001067,2023-10,1507.84
A001067,2023-11,1231.04
A001067,2023-12,1234.28
A001067,2024-01,1292.05
A001067,2024-02,2929.53
A001067,2024-03,2771.19
A001067,2024-04,2631.57
A001067,2024-05,1845.74
A001067,2024-06,4156.12
A001067,2024-07,3646.18
A001067,2024-08,3116.76
A001067,2024-09,3100.14
A001067,2024-11,2971.49
A001067,2024-12,2384.07
A001067,2025-01,4832.71
A001067,2025-02,6188.39
A001067,2025-03,6137.71
A001067,2025-04,5961.01
A001067,2025-05,5850.03
A001067,2025-06,5737.93
A001067,2025-07,5659.75
A001067,2025-08,6860.21
A001067,2025-09,5959.94
A001068,2023-11,-105.02
A001068,2023-12,-477.13
A001068,2024-01,-769.6
A001068,2024-02,-1843.0
A001068,2024-06,-1941.17
A001068,2024-07,-2179.12
A001068,2024-08,-2296.42
A001068,2024-09,-2419.41
A001068,2024-10,-2201.09
A001068,2024-11,-2605.45
A001068,2024-12,-2784.78
A001068,2025-01,-2759.73
A001068,2025-02,-2900.35
A001068,2025-03,-2929.96
A001068,2025-05,-2982.27
A001068,2025-07,-2978.38
A001069,2023-06,-64.25
A001069,2023-09,2509.44
A001069,2023-10,2417.96
A001069,2024-03,2358.15
A001069,2024-04,2332.34
A001069,2024-06,4432.24
A001069,2024-08,7092.06
A001069,2024-09,7009.45
A001069,2024-10,6940.43
A001069,2024-11,6825.92
A001069,2024-12,6820.72
A001069,2025-02,7184.48
A001069,2025-03,7139.25
A001069,2025-04,7029.21
A001069,2025-06,6995.09
A001069,2025-08,6928.36
A001069,2025-09,6875.73
A001070,2023-12,-202.86
A001070,2024-01,1383.25
A001070,2024-02,144.55
A001070,2024-03,2511.87
A001070,2024-04,2087.5
A001070,2024-05,2072.88
A001070,2024-07,1687.64
A001070,2024-08,1125.69
A001070,2024-09,456.5
A001070,2024-10,282.14
A001070,2024-11,-120.56
A001070,2024-12,-341.95
A001070,2025-01,-521.72
A001070,2025-02,-636.29
A001070,2025-03,-1640.96
A001070,2025-04,-1976.13
A001070,2025-05,-2058.26
A001070,2025-06,-2869.21
A001070,2025-07,-2893.53
A001070,2025-08,-3188.19
A001070,2025-09,-870.72
A001070,2025-10,-979.29
A001071,2023-12,-22.78
A001071,2024-01,2002.93
A001071,2024-02,1941.71
A001071,2024-04,1963.18
A001071,2024-05,1355.37
A001071,2024-06,1303.17
A001071,2024-07,1266.73
A001071,2024-08,1164.35
A001071,2024-09,5073.09
A001071,2024-10,5031.2
A001071,2024-11,4970.93
A001071,2024-12,5049.41
A001071,2025-01,4992.44
A001071,2025-02,4970.46
A001071,2025-03,4937.72
A001071,2025-04,4857.07
A001071,2025-05,4853.35
A001071,2025-06,4687.61
A001071,2025-07,4561.09
A001071,2025-08,4404.07
A001071,2025-09,4264.11
A001072,2024-10,-138.8
A001072,2024-12,1300.2
A001073,2024-10,-157.83
A001073,2024-11,-680.8
A001073,2024-12,890.51
A001073,2025-01,759.45
A001073,2025-02,571.51
A001073,2025-03,-113.18
A001073,2025-04,-281.09
A001073,2025-05,1036.92
A001073,2025-06,882.5
A001073,2025-07,708.49
A001073,2025-08,473.0
A001073,2025-09,5114.32
A001074,2024-10,-86.41
A001074,2024-11,-109.19
A001074,2024-12,-148.2
A001074,2025-01,714.65
A001074,2025-02,2849.82
A001074,2025-03,2358.7
A001074,2025-04,1458.99
A001074,2025-05,2362.41
A001074,2025-06,4344.21
A001074,2025-07,4075.25
A001074,2025-08,3651.61
A001074,2025-09,3514.8
A001075,2024-12,-96.56
A001075,2025-02,-302.67
A001075,2025-03,-350.33
A001075,2025-04,-386.0
A001075,2025-05,-428.08
A001075,2025-06,-507.76
A001075,2025-09,-556.49
A001076,2024-07,-308.17
A001076,2024-08,-304.22
A001076,2024-09,-519.63
A001076,2024-10,-416.06
A001076,2024-11,-852.87
A001076,2024-12,-992.19
A001076,2025-01,-1191.54
A001076,2025-02,-1408.47
A001076,2025-03,-1524.43
A001076,2025-04,-1527.36
A001076,2025-05,310.73
A001076,2025-06,322.22
A001076,2025-07,1508.81
A001076,2025-08,1285.05
A001076,2025-09,1071.22
A001076,2025-10,952.42
A001077,2024-01,-210.43
A001077,2024-02,2605.69
A001077,2024-03,2186.9
A001077,2024-04,3353.82
A001077,2024-05,4635.98
A001077,2024-06,6476.87
A001077,2024-07,5977.31
A001077,2024-08,5790.7
A001077,2024-09,7106.22
A001077,2024-10,6827.94
A001077,2024-11,6383.66
A001077,2024-12,6100.22
A001077,2025-01,5948.13
A001077,2025-02,5089.36
A001077,2025-03,5072.79
A001077,2025-04,4858.33
A001077,2025-05,5432.22
A001077,2025-06,4898.5
A001077,2025-07,4593.89
A001077,2025-08,4161.53
A001077,2025-09,3854.97
A001077,2025-10,3620.75
A001078,2024-03,-35.09
A001078,2024-04,2406.9
A001078,2024-06,2350.66
A001078,2024-07,2249.83
A001078,2024-09,1937.02
A001078,2025-02,1939.96
A001078,2025-03,1896.37
A001078,2025-04,1796.68
A001078,2025-08,1491.83
A001078,2025-09,1370.04
A001079,2023-01,-65.79
A001079,2023-02,-135.74
A001079,2023-03,-290.06
A001079,2023-04,-340.05
A001079,2023-05,-418.94
A001079,2023-06,-463.7
A001079,2023-07,-1177.45
A001079,2023-09,-1175.24
A001079,2023-10,878.52
A001079,2023-11,832.17
A001079,2023-12,621.72
A001079,2024-01,487.47
A001079,2024-02,440.17
A001079,2024-03,202.29
A001079,2024-05,-74.2
A001079,2024-06,-581.44
A001079,2024-07,-782.51
A001079,2024-08,-1268.41
A001079,2024-09,-1303.41
A001079,2024-10,-1385.0
A001079,2024-11,-1744.88
A001079,2024-12,-1867.85
A001079,2025-01,-68.81
A001079,2025-02,-163.05
A001079,2025-03,-235.75
A001079,2025-04,-236.43
A001079,2025-05,-772.97
A001079,2025-06,-820.59
A001079,2025-07,-1332.81
A001079,2025-08,-1331.25
A001079,2025-09,5594.15
A001080,2024-04,-44.44
A001080,2024-05,-445.12
A001080,2024-06,-635.66
A001080,2024-09,-769.32
A001080,2025-08,-906.73
A001080,2025-09,-892.34
A001081,2024-03,-55.19
A001081,2024-04,-319.19
A001081,2024-05,-614.12
A001081,2024-06,-788.19
A001081,2024-07,1376.42
A001081,2024-08,1248.8
A001081,2024-09,1026.73
A001081,2024-10,2517.9
A001081,2024-11,2157.4
A001081,2024-12,2151.66
A001081,2025-01,5324.89
A001081,2025-02,6743.5
A001081,2025-03,6457.39
A001081,2025-04,6263.25
A001081,2025-05,8226.03
A001081,2025-06,8140.56
A001081,2025-07,7887.41
A001081,2025-08,7798.86
A001081,2025-09,7642.36
A001081,2025-10,7600.41
A001082,2024-05,-241.88
A001082,2024-10,-640.22
A001082,2025-01,-738.17
A001082,2025-04,-778.23
A001082,2025-05,-1021.65
A001082,2025-06,-1185.28
A001082,2025-07,-1224.87
A001082,2025-08,-1591.79
A001082,2025-09,-1769.01
A001082,2025-10,-1810.28
A001083,2024-01,-28.69
A001083,2024-02,-411.07
A001083,2024-03,-576.97
A001083,2024-04,882.18
A001083,2024-05,781.02
A001083,2024-06,932.83
A001083,2024-07,809.58
A001083,2024-08,775.39
A001083,2024-09,2885.17
A001083,2024-10,2081.13
A001083,2024-11,2112.16
A001083,2024-12,2044.22
A001083,2025-01,1905.94
A001083,2025-02,1797.89
A001083,2025-03,1733.46
A001083,2025-04,1587.16
A001083,2025-05,1494.54
A001083,2025-06,1164.66
A001083,2025-07,1100.74
A001083,2025-08,878.88
A001083,2025-09,3058.53
A001083,2025-10,3024.84
A001084,2024-03,-83.14
A001084,2024-05,-182.52
A001084,2024-06,-171.38
A001084,2024-10,-135.05
A001084,2024-11,-664.41
A001085,2024-11,-881.07
A001085,2024-12,-1301.95
A001085,2025-01,-1831.63
A001085,2025-02,-2318.17
A001085,2025-03,-2856.66
A001085,2025-04,-3987.45
A001085,2025-05,-2088.99
A001085,2025-06,-1693.39
A001085,2025-07,-716.09
A001085,2025-08,-1289.62
A001085,2025-09,-1824.07
A001085,2025-10,-2035.1
A001086,2023-05,45.93
A001086,2023-06,365.09
A001086,2023-07,25.24
A001086,2023-08,-519.19
A001086,2023-09,-778.5
A001086,2023-10,-875.05
A001086,2023-12,-987.71
A001086,2024-01,-1096.37
A001086,2024-02,-1446.5
A001086,2024-03,1489.35
A001086,2024-04,1408.75
A001086,2024-05,466.54
A001086,2024-06,449.22
A001086,2024-07,2419.37
A001086,2024-09,1941.64
A001086,2024-10,4294.47
A001086,2024-11,4130.72
A001086,2024-12,3889.89
A001086,2025-01,3594.9
A001086,2025-02,3436.17
A001086,2025-03,3347.02
A001086,2025-04,5220.37
A001086,2025-05,5165.1
A001086,2025-06,4977.21
A001086,2025-07,4682.72
A001086,2025-08,4462.01
A001086,2025-09,4444.5
A001087,2023-08,28.48
A001087,2023-11,-186.65
A001087,2024-09,-157.35
A001087,2024-10,-260.41
A001087,2025-01,-290.96
A001087,2025-05,-309.68
A001087,2025-08,-427.8
A001087,2025-09,-497.6
A001088,2023-08,513.07
A001088,2023-09,497.51
A001088,2023-10,425.94
A001088,2023-11,214.03
A001088,2024-02,88.17
A001088,2024-03,35.53
A001088,2024-05,1733.33
A001088,2024-07,1641.59
A001088,2024-08,1618.23
A001088,2024-12,3836.54
A001088,2025-02,3831.54
A001088,2025-06,3635.22
A001088,2025-07,3577.27
A001088,2025-08,6625.96
A001088,2025-09,6566.15
A001089,2022-01,-86.87
A001089,2022-02,-985.55
A001089,2022-03,-1077.46
A001089,2022-04,-1119.0
A001089,2022-05,-1194.72
A001089,2022-06,-1243.06
A001089,2022-07,-1365.33
A001089,2022-08,-1402.31
A001089,2022-09,724.01
A001089,2022-10,302.52
A001089,2022-11,-5.69
A001089,2022-12,1056.1
A001089,2023-01,793.98
A001089,2023-02,693.54
A001089,2023-03,637.03
A001089,2023-05,585.14
A001089,2023-06,496.28
A001089,2023-07,268.72
A001089,2023-08,-365.02
A001089,2023-09,1583.47
A001089,2023-10,3984.53
A001089,2023-11,3531.61
A001089,2023-12,3429.76
A001089,2024-01,3276.16
A001089,2024-03,3212.53
A001089,2024-04,3144.42
A001089,2024-05,2666.88
A001089,2024-06,2068.87
A001089,2024-07,1781.02
A001089,2024-08,1754.76
A001089,2024-09,1245.56
A001089,2024-10,3466.78
A001089,2024-11,5163.65
A001089,2024-12,5133.74
A001089,2025-01,7216.54
A001089,2025-02,7179.08
A001089,2025-04,6572.77
A001089,2025-05,8285.12
A001089,2025-06,7569.99
A001089,2025-07,7414.55
A001089,2025-09,7072.12
A001089,2025-10,7042.37
A001090,2024-04,-79.35
A001090,2024-09,-117.07
A001090,2024-11,-137.76
A001090,2024-12,-266.18
A001090,2025-06,-374.21
A001090,2025-08,-397.15
A001091,2024-12,-173.35
A001091,2025-01,-532.6
A001091,2025-02,351.63
A001091,2025-03,142.4
A001091,2025-04,1503.3
A001091,2025-05,3461.6
A001091,2025-06,2497.69
A001091,2025-07,5019.85
A001091,2025-08,4755.63
A001091,2025-09,7482.16
A001091,2025-10,7422.96
A001092,2022-03,-371.0
A001092,2022-04,-594.32
A001092,2022-05,-1040.33
A001092,2022-06,-1071.13
A001092,2022-07,-1183.47
A001092,2022-09,-1483.37
A001092,2022-11,-767.97
A001092,2023-01,-888.15
A001092,2023-02,3210.57
A001092,2023-03,3539.14
A001092,2023-04,3394.26
A001092,2023-05,3240.58
A001092,2023-06,3097.04
A001092,2023-07,3031.56
A001092,2023-08,2923.84
A001092,2023-09,5968.0
A001092,2023-10,5860.56
A001092,2023-11,5686.24
A001092,2023-12,5231.36
A001092,2024-01,7033.61
A001092,2024-02,7154.46
A001092,2024-03,6981.21
A001092,2024-04,6901.76
A001092,2024-05,6421.82
A001092,2024-06,8832.41
A001092,2024-07,8779.86
A001092,2024-08,8587.7
A001092,2024-09,8462.93
A001092,2024-10,7989.81
A001092,2024-11,7909.71
A001092,2024-12,7836.16
A001092,2025-02,9941.99
A001092,2025-03,9962.17
A001092,2025-04,11614.14
A001092,2025-05,11206.1
A001092,2025-06,11522.84
A001092,2025-07,11461.88
A001092,2025-08,11356.39
A001092,2025-09,15480.71
A001092,2025-10,15462.24
A001093,2024-05,-111.97
A001093,2025-07,-201.53
A001094,2024-03,-26.06
A001094,2024-06,-102.9
A001094,2024-11,-783.11
A001094,2025-05,-829.91
A001094,2025-06,-879.01
A001094,2025-07,-884.01
A001095,2024-04,-173.21
A001095,2024-05,-234.7
A001095,2024-06,-317.92
A001095,2024-08,-819.44
A001095,2024-09,-951.47
A001095,2024-10,-1070.46
A001095,2024-11,1740.47
A001095,2024-12,1745.18
A001095,2025-01,1699.25
A001095,2025-02,1496.06
A001095,2025-03,1409.5
A001095,2025-04,3165.48
A001095,2025-05,3097.04
A001095,2025-06,2548.38
A001095,2025-07,6200.4
A001095,2025-08,8744.59
A001095,2025-09,8778.59
A001095,2025-10,8603.44
A001096,2023-06,87.26
A001096,2023-07,-287.32
A001096,2023-08,-517.78
A001096,2023-09,1867.27
A001096,2023-10,1753.0
A001096,2023-11,1712.78
A001096,2023-12,4046.43
A001096,2024-01,3581.97
A001096,2024-02,4642.59
A001096,2024-03,4705.6
A001096,2024-04,4448.84
A001096,2024-05,4624.49
A001096,2024-06,4509.89
A001096,2024-07,4427.81
A001096,2024-08,4161.84
A001096,2024-09,4126.53
A001096,2024-10,4106.06
A001096,2024-11,4002.98
A001096,2024-12,3833.8
A001096,2025-01,5598.49
A001096,2025-02,7185.65
A001096,2025-03,6994.02
A001096,2025-04,6870.48
A001096,2025-05,6598.47
A001096,2025-06,6230.89
A001096,2025-07,5998.37
A001096,2025-08,6004.14
A001096,2025-09,5830.15
A001096,2025-10,5538.66
A001097,2022-05,-462.74
A001097,2022-06,-585.08
A001097,2022-07,-633.05
A001097,2022-08,1051.68
A001097,2022-09,911.15
A001097,2022-10,412.37
A001097,2022-11,823.8
A001097,2022-12,787.82
A001097,2023-01,243.46
A001097,2023-02,205.59
A001097,2023-03,1375.28
A001097,2023-04,1313.97
A001097,2023-05,1167.44
A001097,2023-06,810.26
A001097,2023-07,2613.02
A001097,2023-08,2384.3
A001097,2023-09,2322.07
A001097,2023-10,2233.11
A001097,2023-11,2104.62
A001097,2023-12,1943.84
A001097,2024-01,1779.17
A001097,2024-02,1703.97
A001097,2024-03,1353.38
A001097,2024-04,1514.91
A001097,2024-05,938.66
A001097,2024-06,6003.89
A001097,2024-08,7192.07
A001097,2024-09,7167.86
A001097,2024-10,8294.74
A001097,2024-11,8199.58
A001097,2024-12,7662.7
A001097,2025-01,6956.15
A001097,2025-02,6655.44
A001097,2025-03,8128.44
A001097,2025-05,7982.92
A001097,2025-07,7722.64
A001097,2025-08,7688.78
A001097,2025-09,7417.42
A001097,2025-10,7423.79
A001098,2022-09,-255.21
A001098,2022-11,-288.36
A001098,2022-12,-508.48
A001098,2023-01,-557.17
A001098,2023-02,-614.44
A001098,2023-06,-723.84
A001098,2023-11,-733.53
A001098,2024-09,-786.73
A001098,2025-02,-868.6
A001099,2022-06,-74.33
A001099,2022-07,-143.07
A001099,2022-10,-96.32
A001099,2022-11,-190.97
A001099,2023-01,-207.54
A001099,2023-03,-698.08
A001099,2023-04,-929.99
A001099,2023-05,-932.24
A001099,2023-06,-1013.01
A001099,2023-08,1244.77
A001099,2023-09,1230.37
A001099,2023-10,1243.59
A001099,2023-12,1016.13
A001099,2024-02,957.68
A001099,2024-04,754.15
A001099,2024-05,660.12
A001099,2024-07,510.91
A001099,2024-08,274.01
A001099,2024-09,249.69
A001099,2024-11,112.32
A001099,2024-12,14.66
A001099,2025-01,-40.44
A001099,2025-02,-55.44
A001099,2025-03,-75.86
A001099,2025-04,97.54
A001099,2025-05,50.19
A001099,2025-09,1702.63
A001100,2022-03,-543.75
A001100,2022-05,-688.29
A001100,2022-06,-718.76
A001100,2022-07,-1719.25
A001100,2022-08,-1772.02
A001100,2022-09,-2570.78
A001100,2022-10,-2755.23
A001100,2022-11,-1190.17
A001100,2022-12,-1264.62
A001100,2023-02,-1370.06
A001100,2023-03,-1460.96
A001100,2023-04,-2145.49
A001100,2023-05,-2164.25
A001100,2023-06,-2256.81
A001100,2023-07,-1046.36
A001100,2023-08,-1110.4
A001100,2023-09,-1140.78
A001100,2023-10,-1155.78
A001100,2023-11,-1202.31
A001100,2023-12,1064.62
A001100,2024-01,2194.81
A001100,2024-02,2071.18
A001100,2024-04,1993.0
A001100,2024-05,3465.03
A001100,2024-06,3308.09
A001100,2024-07,2813.37
A001100,2024-08,2776.6
A001100,2024-10,5184.55
A001100,2024-11,5101.75
A001100,2024-12,4679.77
A001100,2025-01,4420.13
A001100,2025-02,4464.68
A001100,2025-03,4338.56
A001100,2025-04,4283.43
A001100,2025-05,4206.98
A001100,2025-06,4204.0
A001100,2025-07,3697.58
A001100,2025-08,3650.85
A001100,2025-09,3516.0
A001101,2022-07,-46.12
A001101,2023-01,-97.31
A001101,2023-05,-96.46
A001101,2023-06,-192.6
A001101,2023-07,-132.25
A001101,2023-08,-291.6
A001101,2023-10,-435.51
A001101,2024-02,-512.27
A001101,2024-03,-596.07
A001101,2024-04,1472.89
A001101,2024-06,1349.77
A001101,2024-10,1305.86
A001102,2022-03,-673.58
A001102,2022-05,1161.85
A001102,2022-06,3411.28
A001102,2022-07,3329.95
A001102,2022-08,3175.65
A001102,2022-09,2946.16
A001102,2022-10,2915.09
A001102,2022-11,2664.32
A001102,2022-12,2736.96
A001102,2023-01,2546.66
A001102,2023-02,2941.85
A001102,2023-03,2817.89
A001102,2023-04,2101.97
A001102,2023-05,1956.03
A001102,2023-06,1803.44
A001102,2023-07,1630.54
A001102,2023-08,4208.75
A001102,2023-09,3939.25
A001102,2023-10,2695.07
A001102,2023-11,2508.45
A001102,2023-12,2128.5
A001102,2024-01,2121.73
A001102,2024-02,1965.14
A001102,2024-03,1911.3
A001102,2024-04,1095.17
A001102,2024-05,1019.55
A001102,2024-06,980.93
A001102,2024-07,807.95
A001102,2024-08,669.56
A001102,2024-09,627.3
A001102,2024-10,2811.49
A001102,2024-11,2736.97
A001102,2024-12,2707.65
A001102,2025-01,2293.01
A001102,2025-02,2460.17
A001102,2025-03,2342.15
A001102,2025-04,2134.81
A001102,2025-06,1959.89
A001102,2025-07,3699.65
A001102,2025-08,3434.59
A001102,2025-09,3215.7
A001103,2023-01,27.89
A001103,2023-09,25.62
A001103,2025-01,-2.14
A001103,2025-02,-151.39
A001103,2025-04,-176.39
A001104,2022-08,-58.55
A001104,2022-09,-213.06
A001104,2022-11,-436.73
A001104,2022-12,-510.8
A001104,2023-01,-511.93
A001104,2023-02,-665.35
A001104,2023-03,-954.82
A001104,2023-04,-1089.96
A001104,2023-05,-1462.72
A001104,2023-06,-1535.83
A001104,2023-07,-1573.11
A001104,2023-08,-1623.22
A001104,2023-09,-1748.6
A001104,2023-10,-2226.21
A001104,2023-11,214.44
A001104,2023-12,2588.71
A001104,2024-01,2486.61
A001104,2024-02,2290.43
A001104,2024-03,2167.81
A001104,2024-05,1700.35
A001104,2024-06,1611.89
A001104,2024-08,1569.34
A001104,2024-09,1406.47
A001104,2024-10,1347.0
A001104,2024-11,812.57
A001104,2024-12,894.92
A001104,2025-01,787.76
A001104,2025-02,789.26
A001104,2025-03,77.03
A001104,2025-04,-36.96
A001104,2025-06,-278.85
A001104,2025-07,-508.44
A001104,2025-08,-654.68
A001105,2023-07,-39.4
A001105,2023-12,-106.23
A001105,2025-01,-202.62
A001105,2025-09,-236.24
A001106,2022-05,-53.95
A001106,2022-06,-125.85
A001106,2022-07,-325.51
A001106,2022-08,-540.59
A001106,2022-09,-624.59
A001106,2022-10,-799.81
A001106,2022-11,-803.87
A001106,2022-12,-834.51
A001106,2023-01,-926.68
A001106,2023-02,-1087.08
